lon,lat,elevation
7.68348,45.97931,2773
7.68391,45.97931,2772
7.68434,45.97931,2771
7.68476,45.97931,2771
7.68519,45.97931,2769
7.68562,45.97931,2765
7.68605,45.97931,2760
7.68648,45.97931,2753
7.68691,45.97931,2745
7.68734,45.97931,2739
7.68777,45.97931,2736
7.68820,45.97931,2734
7.68863,45.97931,2735
7.68906,45.97931,2737
7.68949,45.97931,2740
7.68991,45.97931,2741
7.69034,45.97931,2742
7.66846,45.97901,3553
7.66889,45.97901,3515
7.66932,45.97901,3478
7.66974,45.97901,3441
7.67017,45.97901,3405
7.67060,45.97901,3369
7.67103,45.97901,3335
7.67146,45.97901,3305
7.67189,45.97901,3277
7.67232,45.97901,3250
7.67275,45.97901,3224
7.67318,45.97901,3198
7.67361,45.97901,3174
7.67404,45.97901,3152
7.67447,45.97901,3133
7.67489,45.97901,3119
7.67532,45.97901,3105
7.67575,45.97901,3092
7.67618,45.97901,3077
7.67661,45.97901,3063
7.67704,45.97901,3051
7.67747,45.97901,3042
7.67790,45.97901,3034
7.67833,45.97901,3022
7.67876,45.97901,3006
7.67919,45.97901,2986
7.67962,45.97901,2962
7.68004,45.97901,2927
7.68047,45.97901,2876
7.68090,45.97901,2840
7.68133,45.97901,2820
7.68176,45.97901,2809
7.68219,45.97901,2796
7.68262,45.97901,2784
7.68305,45.97901,2779
7.68348,45.97901,2775
7.68391,45.97901,2775
7.68434,45.97901,2775
7.68476,45.97901,2774
7.68519,45.97901,2771
7.68562,45.97901,2767
7.68605,45.97901,2761
7.68648,45.97901,2753
7.68691,45.97901,2746
7.68734,45.97901,2741
7.68777,45.97901,2739
7.68820,45.97901,2740
7.68863,45.97901,2742
7.68906,45.97901,2746
7.68949,45.97901,2750
7.68991,45.97901,2752
7.69034,45.97901,2753
7.66846,45.97871,3541
7.66889,45.97871,3503
7.66932,45.97871,3464
7.66974,45.97871,3431
7.67017,45.97871,3397
7.67060,45.97871,3364
7.67103,45.97871,3330
7.67146,45.97871,3299
7.67189,45.97871,3268
7.67232,45.97871,3239
7.67275,45.97871,3211
7.67318,45.97871,3188
7.67361,45.97871,3166
7.67404,45.97871,3145
7.67447,45.97871,3126
7.67489,45.97871,3112
7.67532,45.97871,3097
7.67575,45.97871,3082
7.67618,45.97871,3067
7.67661,45.97871,3053
7.67704,45.97871,3041
7.67747,45.97871,3033
7.67790,45.97871,3025
7.67833,45.97871,3013
7.67876,45.97871,2997
7.67919,45.97871,2977
7.67962,45.97871,2955
7.68004,45.97871,2923
7.68047,45.97871,2875
7.68090,45.97871,2842
7.68133,45.97871,2824
7.68176,45.97871,2809
7.68219,45.97871,2796
7.68262,45.97871,2788
7.68305,45.97871,2783
7.68348,45.97871,2780
7.68391,45.97871,2780
7.68434,45.97871,2780
7.68476,45.97871,2778
7.68519,45.97871,2774
7.68562,45.97871,2767
7.68605,45.97871,2760
7.68648,45.97871,2752
7.68691,45.97871,2748
7.68734,45.97871,2745
7.68777,45.97871,2744
7.68820,45.97871,2747
7.68863,45.97871,2750
7.68906,45.97871,2755
7.68949,45.97871,2759
7.68991,45.97871,2761
7.69034,45.97871,2763
7.66846,45.97841,3529
7.66889,45.97841,3490
7.66932,45.97841,3450
7.66974,45.97841,3420
7.67017,45.97841,3389
7.67060,45.97841,3357
7.67103,45.97841,3324
7.67146,45.97841,3293
7.67189,45.97841,3260
7.67232,45.97841,3228
7.67275,45.97841,3201
7.67318,45.97841,3179
7.67361,45.97841,3160
7.67404,45.97841,3140
7.67447,45.97841,3121
7.67489,45.97841,3106
7.67532,45.97841,3091
7.67575,45.97841,3073
7.67618,45.97841,3058
7.67661,45.97841,3043
7.67704,45.97841,3032
7.67747,45.97841,3022
7.67790,45.97841,3012
7.67833,45.97841,3002
7.67876,45.97841,2987
7.67919,45.97841,2964
7.67962,45.97841,2942
7.68004,45.97841,2912
7.68047,45.97841,2873
7.68090,45.97841,2845
7.68133,45.97841,2827
7.68176,45.97841,2810
7.68219,45.97841,2798
7.68262,45.97841,2792
7.68305,45.97841,2788
7.68348,45.97841,2786
7.68391,45.97841,2786
7.68434,45.97841,2784
7.68476,45.97841,2781
7.68519,45.97841,2775
7.68562,45.97841,2767
7.68605,45.97841,2758
7.68648,45.97841,2752
7.68691,45.97841,2749
7.68734,45.97841,2749
7.68777,45.97841,2751
7.68820,45.97841,2755
7.68863,45.97841,2759
7.68906,45.97841,2764
7.68949,45.97841,2767
7.68991,45.97841,2769
7.69034,45.97841,2770
7.66846,45.97812,3518
7.66889,45.97812,3478
7.66932,45.97812,3438
7.66974,45.97812,3410
7.67017,45.97812,3381
7.67060,45.97812,3351
7.67103,45.97812,3321
7.67146,45.97812,3287
7.67189,45.97812,3251
7.67232,45.97812,3220
7.67275,45.97812,3195
7.67318,45.97812,3175
7.67361,45.97812,3156
7.67404,45.97812,3136
7.67447,45.97812,3118
7.67489,45.97812,3102
7.67532,45.97812,3084
7.67575,45.97812,3065
7.67618,45.97812,3049
7.67661,45.97812,3035
7.67704,45.97812,3022
7.67747,45.97812,3010
7.67790,45.97812,2998
7.67833,45.97812,2986
7.67876,45.97812,2971
7.67919,45.97812,2947
7.67962,45.97812,2925
7.68004,45.97812,2899
7.68047,45.97812,2870
7.68090,45.97812,2846
7.68133,45.97812,2828
7.68176,45.97812,2812
7.68219,45.97812,2803
7.68262,45.97812,2798
7.68305,45.97812,2794
7.68348,45.97812,2793
7.68391,45.97812,2792
7.68434,45.97812,2789
7.68476,45.97812,2783
7.68519,45.97812,2776
7.68562,45.97812,2768
7.68605,45.97812,2760
7.68648,45.97812,2754
7.68691,45.97812,2752
7.68734,45.97812,2754
7.68777,45.97812,2759
7.68820,45.97812,2764
7.68863,45.97812,2769
7.68906,45.97812,2772
7.68949,45.97812,2775
7.68991,45.97812,2776
7.69034,45.97812,2777
7.66846,45.97782,3508
7.66889,45.97782,3470
7.66932,45.97782,3431
7.66974,45.97782,3402
7.67017,45.97782,3374
7.67060,45.97782,3348
7.67103,45.97782,3318
7.67146,45.97782,3281
7.67189,45.97782,3244
7.67232,45.97782,3216
7.67275,45.97782,3195
7.67318,45.97782,3176
7.67361,45.97782,3156
7.67404,45.97782,3135
7.67447,45.97782,3117
7.67489,45.97782,3098
7.67532,45.97782,3079
7.67575,45.97782,3059
7.67618,45.97782,3042
7.67661,45.97782,3028
7.67704,45.97782,3013
7.67747,45.97782,2998
7.67790,45.97782,2983
7.67833,45.97782,2967
7.67876,45.97782,2949
7.67919,45.97782,2930
7.67962,45.97782,2909
7.68004,45.97782,2887
7.68047,45.97782,2865
7.68090,45.97782,2845
7.68133,45.97782,2829
7.68176,45.97782,2817
7.68219,45.97782,2810
7.68262,45.97782,2804
7.68305,45.97782,2801
7.68348,45.97782,2799
7.68391,45.97782,2797
7.68434,45.97782,2794
7.68476,45.97782,2788
7.68519,45.97782,2781
7.68562,45.97782,2772
7.68605,45.97782,2763
7.68648,45.97782,2759
7.68691,45.97782,2759
7.68734,45.97782,2762
7.68777,45.97782,2768
7.68820,45.97782,2773
7.68863,45.97782,2777
7.68906,45.97782,2780
7.68949,45.97782,2782
7.68991,45.97782,2783
7.69034,45.97782,2782
7.66846,45.97752,3499
7.66889,45.97752,3460
7.66932,45.97752,3422
7.66974,45.97752,3396
7.67017,45.97752,3370
7.67060,45.97752,3348
7.67103,45.97752,3314
7.67146,45.97752,3278
7.67189,45.97752,3244
7.67232,45.97752,3217
7.67275,45.97752,3196
7.67318,45.97752,3176
7.67361,45.97752,3156
7.67404,45.97752,3137
7.67447,45.97752,3117
7.67489,45.97752,3096
7.67532,45.97752,3075
7.67575,45.97752,3055
7.67618,45.97752,3037
7.67661,45.97752,3021
7.67704,45.97752,3003
7.67747,45.97752,2981
7.67790,45.97752,2964
7.67833,45.97752,2947
7.67876,45.97752,2929
7.67919,45.97752,2913
7.67962,45.97752,2896
7.68004,45.97752,2878
7.68047,45.97752,2860
7.68090,45.97752,2844
7.68133,45.97752,2831
7.68176,45.97752,2821
7.68219,45.97752,2815
7.68262,45.97752,2811
7.68305,45.97752,2808
7.68348,45.97752,2804
7.68391,45.97752,2800
7.68434,45.97752,2796
7.68476,45.97752,2792
7.68519,45.97752,2786
7.68562,45.97752,2776
7.68605,45.97752,2769
7.68648,45.97752,2765
7.68691,45.97752,2766
7.68734,45.97752,2771
7.68777,45.97752,2775
7.68820,45.97752,2781
7.68863,45.97752,2785
7.68906,45.97752,2787
7.68949,45.97752,2789
7.68991,45.97752,2789
7.69034,45.97752,2787
7.66846,45.97722,3491
7.66889,45.97722,3454
7.66932,45.97722,3417
7.66974,45.97722,3391
7.67017,45.97722,3368
7.67060,45.97722,3343
7.67103,45.97722,3308
7.67146,45.97722,3275
7.67189,45.97722,3246
7.67232,45.97722,3219
7.67275,45.97722,3195
7.67318,45.97722,3176
7.67361,45.97722,3155
7.67404,45.97722,3137
7.67447,45.97722,3116
7.67489,45.97722,3094
7.67532,45.97722,3074
7.67575,45.97722,3055
7.67618,45.97722,3034
7.67661,45.97722,3014
7.67704,45.97722,2988
7.67747,45.97722,2962
7.67790,45.97722,2945
7.67833,45.97722,2930
7.67876,45.97722,2914
7.67919,45.97722,2901
7.67962,45.97722,2888
7.68004,45.97722,2872
7.68047,45.97722,2857
7.68090,45.97722,2844
7.68133,45.97722,2834
7.68176,45.97722,2826
7.68219,45.97722,2821
7.68262,45.97722,2817
7.68305,45.97722,2813
7.68348,45.97722,2808
7.68391,45.97722,2802
7.68434,45.97722,2796
7.68476,45.97722,2793
7.68519,45.97722,2787
7.68562,45.97722,2779
7.68605,45.97722,2773
7.68648,45.97722,2770
7.68691,45.97722,2772
7.68734,45.97722,2777
7.68777,45.97722,2781
7.68820,45.97722,2787
7.68863,45.97722,2792
7.68906,45.97722,2794
7.68949,45.97722,2795
7.68991,45.97722,2794
7.69034,45.97722,2791
7.66846,45.97692,3484
7.66889,45.97692,3450
7.66932,45.97692,3415
7.66974,45.97692,3384
7.67017,45.97692,3361
7.67060,45.97692,3333
7.67103,45.97692,3300
7.67146,45.97692,3270
7.67189,45.97692,3244
7.67232,45.97692,3217
7.67275,45.97692,3192
7.67318,45.97692,3172
7.67361,45.97692,3154
7.67404,45.97692,3135
7.67447,45.97692,3113
7.67489,45.97692,3093
7.67532,45.97692,3074
7.67575,45.97692,3055
7.67618,45.97692,3034
7.67661,45.97692,3005
7.67704,45.97692,2972
7.67747,45.97692,2947
7.67790,45.97692,2931
7.67833,45.97692,2919
7.67876,45.97692,2905
7.67919,45.97692,2893
7.67962,45.97692,2880
7.68004,45.97692,2867
7.68047,45.97692,2855
7.68090,45.97692,2845
7.68133,45.97692,2837
7.68176,45.97692,2830
7.68219,45.97692,2826
7.68262,45.97692,2822
7.68305,45.97692,2816
7.68348,45.97692,2810
7.68391,45.97692,2804
7.68434,45.97692,2797
7.68476,45.97692,2793
7.68519,45.97692,2788
7.68562,45.97692,2781
7.68605,45.97692,2776
7.68648,45.97692,2775
7.68691,45.97692,2777
7.68734,45.97692,2781
7.68777,45.97692,2786
7.68820,45.97692,2793
7.68863,45.97692,2797
7.68906,45.97692,2799
7.68949,45.97692,2800
7.68991,45.97692,2798
7.69034,45.97692,2794
7.66846,45.97663,3476
7.66889,45.97663,3444
7.66932,45.97663,3412
7.66974,45.97663,3377
7.67017,45.97663,3349
7.67060,45.97663,3321
7.67103,45.97663,3291
7.67146,45.97663,3263
7.67189,45.97663,3239
7.67232,45.97663,3214
7.67275,45.97663,3190
7.67318,45.97663,3169
7.67361,45.97663,3150
7.67404,45.97663,3130
7.67447,45.97663,3110
7.67489,45.97663,3091
7.67532,45.97663,3072
7.67575,45.97663,3054
7.67618,45.97663,3031
7.67661,45.97663,2998
7.67704,45.97663,2963
7.67747,45.97663,2940
7.67790,45.97663,2925
7.67833,45.97663,2912
7.67876,45.97663,2899
7.67919,45.97663,2888
7.67962,45.97663,2876
7.68004,45.97663,2864
7.68047,45.97663,2854
7.68090,45.97663,2846
7.68133,45.97663,2839
7.68176,45.97663,2834
7.68219,45.97663,2829
7.68262,45.97663,2825
7.68305,45.97663,2818
7.68348,45.97663,2811
7.68391,45.97663,2805
7.68434,45.97663,2800
7.68476,45.97663,2796
7.68519,45.97663,2789
7.68562,45.97663,2782
7.68605,45.97663,2779
7.68648,45.97663,2778
7.68691,45.97663,2780
7.68734,45.97663,2785
7.68777,45.97663,2790
7.68820,45.97663,2796
7.68863,45.97663,2801
7.68906,45.97663,2803
7.68949,45.97663,2803
7.68991,45.97663,2801
7.69034,45.97663,2796
7.66846,45.97633,3465
7.66889,45.97633,3434
7.66932,45.97633,3402
7.66974,45.97633,3367
7.67017,45.97633,3337
7.67060,45.97633,3308
7.67103,45.97633,3282
7.67146,45.97633,3258
7.67189,45.97633,3236
7.67232,45.97633,3213
7.67275,45.97633,3189
7.67318,45.97633,3167
7.67361,45.97633,3147
7.67404,45.97633,3128
7.67447,45.97633,3108
7.67489,45.97633,3089
7.67532,45.97633,3070
7.67575,45.97633,3050
7.67618,45.97633,3027
7.67661,45.97633,2996
7.67704,45.97633,2961
7.67747,45.97633,2937
7.67790,45.97633,2921
7.67833,45.97633,2906
7.67876,45.97633,2894
7.67919,45.97633,2883
7.67962,45.97633,2873
7.68004,45.97633,2862
7.68047,45.97633,2854
7.68090,45.97633,2847
7.68133,45.97633,2841
7.68176,45.97633,2837
7.68219,45.97633,2833
7.68262,45.97633,2828
7.68305,45.97633,2820
7.68348,45.97633,2813
7.68391,45.97633,2806
7.68434,45.97633,2801
7.68476,45.97633,2797
7.68519,45.97633,2790
7.68562,45.97633,2784
7.68605,45.97633,2782
7.68648,45.97633,2782
7.68691,45.97633,2785
7.68734,45.97633,2788
7.68777,45.97633,2794
7.68820,45.97633,2799
7.68863,45.97633,2804
7.68906,45.97633,2807
7.68949,45.97633,2807
7.68991,45.97633,2804
7.69034,45.97633,2798
7.66846,45.97603,3450
7.66889,45.97603,3420
7.66932,45.97603,3390
7.66974,45.97603,3355
7.67017,45.97603,3325
7.67060,45.97603,3297
7.67103,45.97603,3275
7.67146,45.97603,3255
7.67189,45.97603,3236
7.67232,45.97603,3214
7.67275,45.97603,3190
7.67318,45.97603,3166
7.67361,45.97603,3145
7.67404,45.97603,3125
7.67447,45.97603,3106
7.67489,45.97603,3086
7.67532,45.97603,3066
7.67575,45.97603,3048
7.67618,45.97603,3025
7.67661,45.97603,2996
7.67704,45.97603,2963
7.67747,45.97603,2935
7.67790,45.97603,2917
7.67833,45.97603,2902
7.67876,45.97603,2890
7.67919,45.97603,2880
7.67962,45.97603,2871
7.68004,45.97603,2863
7.68047,45.97603,2854
7.68090,45.97603,2849
7.68133,45.97603,2844
7.68176,45.97603,2841
7.68219,45.97603,2838
7.68262,45.97603,2832
7.68305,45.97603,2825
7.68348,45.97603,2817
7.68391,45.97603,2808
7.68434,45.97603,2803
7.68476,45.97603,2797
7.68519,45.97603,2792
7.68562,45.97603,2789
7.68605,45.97603,2787
7.68648,45.97603,2787
7.68691,45.97603,2789
7.68734,45.97603,2793
7.68777,45.97603,2798
7.68820,45.97603,2804
7.68863,45.97603,2810
7.68906,45.97603,2812
7.68949,45.97603,2811
7.68991,45.97603,2808
7.69034,45.97603,2800
7.66846,45.97573,3436
7.66889,45.97573,3405
7.66932,45.97573,3375
7.66974,45.97573,3342
7.67017,45.97573,3313
7.67060,45.97573,3286
7.67103,45.97573,3271
7.67146,45.97573,3255
7.67189,45.97573,3237
7.67232,45.97573,3215
7.67275,45.97573,3191
7.67318,45.97573,3167
7.67361,45.97573,3146
7.67404,45.97573,3124
7.67447,45.97573,3102
7.67489,45.97573,3082
7.67532,45.97573,3062
7.67575,45.97573,3046
7.67618,45.97573,3025
7.67661,45.97573,2998
7.67704,45.97573,2964
7.67747,45.97573,2933
7.67790,45.97573,2913
7.67833,45.97573,2898
7.67876,45.97573,2888
7.67919,45.97573,2879
7.67962,45.97573,2871
7.68004,45.97573,2864
7.68047,45.97573,2856
7.68090,45.97573,2852
7.68133,45.97573,2848
7.68176,45.97573,2845
7.68219,45.97573,2842
7.68262,45.97573,2838
7.68305,45.97573,2830
7.68348,45.97573,2820
7.68391,45.97573,2811
7.68434,45.97573,2803
7.68476,45.97573,2799
7.68519,45.97573,2794
7.68562,45.97573,2792
7.68605,45.97573,2792
7.68648,45.97573,2793
7.68691,45.97573,2796
7.68734,45.97573,2800
7.68777,45.97573,2806
7.68820,45.97573,2812
7.68863,45.97573,2817
7.68906,45.97573,2820
7.68949,45.97573,2818
7.68991,45.97573,2812
7.69034,45.97573,2803
7.66846,45.97543,3420
7.66889,45.97543,3386
7.66932,45.97543,3353
7.66974,45.97543,3326
7.67017,45.97543,3301
7.67060,45.97543,3278
7.67103,45.97543,3265
7.67146,45.97543,3251
7.67189,45.97543,3234
7.67232,45.97543,3214
7.67275,45.97543,3192
7.67318,45.97543,3168
7.67361,45.97543,3146
7.67404,45.97543,3122
7.67447,45.97543,3098
7.67489,45.97543,3077
7.67532,45.97543,3059
7.67575,45.97543,3043
7.67618,45.97543,3023
7.67661,45.97543,2996
7.67704,45.97543,2963
7.67747,45.97543,2932
7.67790,45.97543,2911
7.67833,45.97543,2896
7.67876,45.97543,2887
7.67919,45.97543,2878
7.67962,45.97543,2871
7.68004,45.97543,2864
7.68047,45.97543,2858
7.68090,45.97543,2854
7.68133,45.97543,2851
7.68176,45.97543,2849
7.68219,45.97543,2845
7.68262,45.97543,2841
7.68305,45.97543,2833
7.68348,45.97543,2823
7.68391,45.97543,2815
7.68434,45.97543,2807
7.68476,45.97543,2802
7.68519,45.97543,2798
7.68562,45.97543,2796
7.68605,45.97543,2796
7.68648,45.97543,2798
7.68691,45.97543,2802
7.68734,45.97543,2808
7.68777,45.97543,2815
7.68820,45.97543,2822
7.68863,45.97543,2826
7.68906,45.97543,2827
7.68949,45.97543,2823
7.68991,45.97543,2816
7.69034,45.97543,2806
7.66846,45.97513,3404
7.66889,45.97513,3366
7.66932,45.97513,3329
7.66974,45.97513,3310
7.67017,45.97513,3289
7.67060,45.97513,3272
7.67103,45.97513,3256
7.67146,45.97513,3241
7.67189,45.97513,3227
7.67232,45.97513,3209
7.67275,45.97513,3189
7.67318,45.97513,3167
7.67361,45.97513,3144
7.67404,45.97513,3120
7.67447,45.97513,3095
7.67489,45.97513,3072
7.67532,45.97513,3054
7.67575,45.97513,3041
7.67618,45.97513,3020
7.67661,45.97513,2992
7.67704,45.97513,2960
7.67747,45.97513,2931
7.67790,45.97513,2911
7.67833,45.97513,2896
7.67876,45.97513,2885
7.67919,45.97513,2878
7.67962,45.97513,2871
7.68004,45.97513,2865
7.68047,45.97513,2860
7.68090,45.97513,2856
7.68133,45.97513,2853
7.68176,45.97513,2850
7.68219,45.97513,2847
7.68262,45.97513,2843
7.68305,45.97513,2836
7.68348,45.97513,2827
7.68391,45.97513,2819
7.68434,45.97513,2811
7.68476,45.97513,2805
7.68519,45.97513,2802
7.68562,45.97513,2801
7.68605,45.97513,2800
7.68648,45.97513,2802
7.68691,45.97513,2807
7.68734,45.97513,2815
7.68777,45.97513,2823
7.68820,45.97513,2829
7.68863,45.97513,2833
7.68906,45.97513,2832
7.68949,45.97513,2827
7.68991,45.97513,2819
7.69034,45.97513,2809
7.66846,45.97484,3389
7.66889,45.97484,3347
7.66932,45.97484,3306
7.66974,45.97484,3291
7.67017,45.97484,3274
7.67060,45.97484,3261
7.67103,45.97484,3244
7.67146,45.97484,3230
7.67189,45.97484,3217
7.67232,45.97484,3201
7.67275,45.97484,3182
7.67318,45.97484,3162
7.67361,45.97484,3140
7.67404,45.97484,3116
7.67447,45.97484,3092
7.67489,45.97484,3069
7.67532,45.97484,3052
7.67575,45.97484,3038
7.67618,45.97484,3018
7.67661,45.97484,2985
7.67704,45.97484,2955
7.67747,45.97484,2931
7.67790,45.97484,2912
7.67833,45.97484,2896
7.67876,45.97484,2884
7.67919,45.97484,2877
7.67962,45.97484,2871
7.68004,45.97484,2866
7.68047,45.97484,2863
7.68090,45.97484,2860
7.68133,45.97484,2856
7.68176,45.97484,2853
7.68219,45.97484,2849
7.68262,45.97484,2844
7.68305,45.97484,2837
7.68348,45.97484,2828
7.68391,45.97484,2820
7.68434,45.97484,2813
7.68476,45.97484,2808
7.68519,45.97484,2807
7.68562,45.97484,2806
7.68605,45.97484,2805
7.68648,45.97484,2808
7.68691,45.97484,2813
7.68734,45.97484,2819
7.68777,45.97484,2828
7.68820,45.97484,2833
7.68863,45.97484,2835
7.68906,45.97484,2833
7.68949,45.97484,2828
7.68991,45.97484,2821
7.69034,45.97484,2812
7.66846,45.97454,3373
7.66889,45.97454,3331
7.66932,45.97454,3288
7.66974,45.97454,3274
7.67017,45.97454,3259
7.67060,45.97454,3246
7.67103,45.97454,3231
7.67146,45.97454,3219
7.67189,45.97454,3207
7.67232,45.97454,3193
7.67275,45.97454,3175
7.67318,45.97454,3155
7.67361,45.97454,3133
7.67404,45.97454,3110
7.67447,45.97454,3087
7.67489,45.97454,3066
7.67532,45.97454,3051
7.67575,45.97454,3034
7.67618,45.97454,3011
7.67661,45.97454,2980
7.67704,45.97454,2952
7.67747,45.97454,2930
7.67790,45.97454,2913
7.67833,45.97454,2896
7.67876,45.97454,2884
7.67919,45.97454,2877
7.67962,45.97454,2872
7.68004,45.97454,2868
7.68047,45.97454,2866
7.68090,45.97454,2864
7.68133,45.97454,2860
7.68176,45.97454,2856
7.68219,45.97454,2851
7.68262,45.97454,2845
7.68305,45.97454,2837
7.68348,45.97454,2829
7.68391,45.97454,2822
7.68434,45.97454,2815
7.68476,45.97454,2813
7.68519,45.97454,2812
7.68562,45.97454,2810
7.68605,45.97454,2810
7.68648,45.97454,2811
7.68691,45.97454,2817
7.68734,45.97454,2823
7.68777,45.97454,2830
7.68820,45.97454,2834
7.68863,45.97454,2836
7.68906,45.97454,2832
7.68949,45.97454,2828
7.68991,45.97454,2821
7.69034,45.97454,2814
7.66846,45.97424,3359
7.66889,45.97424,3314
7.66932,45.97424,3269
7.66974,45.97424,3258
7.67017,45.97424,3243
7.67060,45.97424,3232
7.67103,45.97424,3220
7.67146,45.97424,3208
7.67189,45.97424,3197
7.67232,45.97424,3184
7.67275,45.97424,3167
7.67318,45.97424,3147
7.67361,45.97424,3126
7.67404,45.97424,3104
7.67447,45.97424,3082
7.67489,45.97424,3064
7.67532,45.97424,3047
7.67575,45.97424,3029
7.67618,45.97424,3004
7.67661,45.97424,2977
7.67704,45.97424,2951
7.67747,45.97424,2931
7.67790,45.97424,2914
7.67833,45.97424,2898
7.67876,45.97424,2886
7.67919,45.97424,2878
7.67962,45.97424,2873
7.68004,45.97424,2870
7.68047,45.97424,2869
7.68090,45.97424,2867
7.68133,45.97424,2864
7.68176,45.97424,2859
7.68219,45.97424,2854
7.68262,45.97424,2846
7.68305,45.97424,2838
7.68348,45.97424,2830
7.68391,45.97424,2824
7.68434,45.97424,2821
7.68476,45.97424,2820
7.68519,45.97424,2818
7.68562,45.97424,2815
7.68605,45.97424,2813
7.68648,45.97424,2815
7.68691,45.97424,2820
7.68734,45.97424,2825
7.68777,45.97424,2830
7.68820,45.97424,2834
7.68863,45.97424,2836
7.68906,45.97424,2831
7.68949,45.97424,2827
7.68991,45.97424,2822
7.69034,45.97424,2816
7.66846,45.97394,3346
7.66889,45.97394,3301
7.66932,45.97394,3256
7.66974,45.97394,3246
7.67017,45.97394,3232
7.67060,45.97394,3222
7.67103,45.97394,3211
7.67146,45.97394,3200
7.67189,45.97394,3190
7.67232,45.97394,3178
7.67275,45.97394,3161
7.67318,45.97394,3141
7.67361,45.97394,3121
7.67404,45.97394,3101
7.67447,45.97394,3081
7.67489,45.97394,3063
7.67532,45.97394,3046
7.67575,45.97394,3025
7.67618,45.97394,3000
7.67661,45.97394,2974
7.67704,45.97394,2951
7.67747,45.97394,2933
7.67790,45.97394,2916
7.67833,45.97394,2900
7.67876,45.97394,2888
7.67919,45.97394,2881
7.67962,45.97394,2876
7.68004,45.97394,2875
7.68047,45.97394,2874
7.68090,45.97394,2872
7.68133,45.97394,2868
7.68176,45.97394,2862
7.68219,45.97394,2856
7.68262,45.97394,2849
7.68305,45.97394,2841
7.68348,45.97394,2832
7.68391,45.97394,2827
7.68434,45.97394,2825
7.68476,45.97394,2825
7.68519,45.97394,2823
7.68562,45.97394,2820
7.68605,45.97394,2819
7.68648,45.97394,2819
7.68691,45.97394,2823
7.68734,45.97394,2826
7.68777,45.97394,2831
7.68820,45.97394,2835
7.68863,45.97394,2835
7.68906,45.97394,2830
7.68949,45.97394,2827
7.68991,45.97394,2823
7.69034,45.97394,2819
7.66846,45.97364,3336
7.66889,45.97364,3297
7.66932,45.97364,3254
7.66974,45.97364,3246
7.67017,45.97364,3232
7.67060,45.97364,3218
7.67103,45.97364,3206
7.67146,45.97364,3195
7.67189,45.97364,3185
7.67232,45.97364,3173
7.67275,45.97364,3157
7.67318,45.97364,3137
7.67361,45.97364,3119
7.67404,45.97364,3100
7.67447,45.97364,3082
7.67489,45.97364,3063
7.67532,45.97364,3043
7.67575,45.97364,3021
7.67618,45.97364,2997
7.67661,45.97364,2973
7.67704,45.97364,2951
7.67747,45.97364,2934
7.67790,45.97364,2918
7.67833,45.97364,2902
7.67876,45.97364,2891
7.67919,45.97364,2884
7.67962,45.97364,2881
7.68004,45.97364,2880
7.68047,45.97364,2879
7.68090,45.97364,2877
7.68133,45.97364,2871
7.68176,45.97364,2865
7.68219,45.97364,2858
7.68262,45.97364,2851
7.68305,45.97364,2843
7.68348,45.97364,2836
7.68391,45.97364,2832
7.68434,45.97364,2830
7.68476,45.97364,2830
7.68519,45.97364,2828
7.68562,45.97364,2826
7.68605,45.97364,2825
7.68648,45.97364,2824
7.68691,45.97364,2826
7.68734,45.97364,2829
7.68777,45.97364,2832
7.68820,45.97364,2836
7.68863,45.97364,2834
7.68906,45.97364,2831
7.68949,45.97364,2828
7.68991,45.97364,2825
7.69034,45.97364,2823
7.66846,45.97334,3327
7.66889,45.97334,3288
7.66932,45.97334,3247
7.66974,45.97334,3241
7.67017,45.97334,3230
7.67060,45.97334,3218
7.67103,45.97334,3203
7.67146,45.97334,3191
7.67189,45.97334,3182
7.67232,45.97334,3171
7.67275,45.97334,3155
7.67318,45.97334,3137
7.67361,45.97334,3119
7.67404,45.97334,3101
7.67447,45.97334,3082
7.67489,45.97334,3062
7.67532,45.97334,3039
7.67575,45.97334,3016
7.67618,45.97334,2993
7.67661,45.97334,2973
7.67704,45.97334,2953
7.67747,45.97334,2937
7.67790,45.97334,2920
7.67833,45.97334,2906
7.67876,45.97334,2896
7.67919,45.97334,2889
7.67962,45.97334,2886
7.68004,45.97334,2885
7.68047,45.97334,2883
7.68090,45.97334,2881
7.68133,45.97334,2876
7.68176,45.97334,2870
7.68219,45.97334,2861
7.68262,45.97334,2853
7.68305,45.97334,2846
7.68348,45.97334,2841
7.68391,45.97334,2837
7.68434,45.97334,2836
7.68476,45.97334,2836
7.68519,45.97334,2834
7.68562,45.97334,2833
7.68605,45.97334,2832
7.68648,45.97334,2831
7.68691,45.97334,2831
7.68734,45.97334,2833
7.68777,45.97334,2834
7.68820,45.97334,2835
7.68863,45.97334,2834
7.68906,45.97334,2833
7.68949,45.97334,2831
7.68991,45.97334,2829
7.69034,45.97334,2828
7.66846,45.97305,3322
7.66889,45.97305,3298
7.66932,45.97305,3271
7.66974,45.97305,3253
7.67017,45.97305,3237
7.67060,45.97305,3220
7.67103,45.97305,3205
7.67146,45.97305,3192
7.67189,45.97305,3182
7.67232,45.97305,3170
7.67275,45.97305,3155
7.67318,45.97305,3139
7.67361,45.97305,3122
7.67404,45.97305,3104
7.67447,45.97305,3084
7.67489,45.97305,3062
7.67532,45.97305,3037
7.67575,45.97305,3011
7.67618,45.97305,2990
